full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Hunt,34,526176000,1986/09/04,Bundesliga,2012/2013,Midfielder,Werder Bremen,2345,1358,987,Germany,28,16,12,11,6,5,4,4,0,5,1,3,3,0,44,26,18,3,0,0.58,0.15,0.42,0.4,0.46,213,1.69,53,84,782,586,0.12,33,86,-1,1
Abdul Rahman Baba,27,773107200,1994/07/02,Bundesliga,2012/2013,Defender,Greuther Fürth,1628,712,916,Ghana,20,9,11,0,0,0,0,0,0,0,0,3,1,2,31,19,12,2,0,0,0,0,0,0,0,1.71,53,81,814,0,0.11,262,225,117,23
Adam Bodzek,35,494899200,1985/09/07,Bundesliga,2012/2013,Defender,Fortuna Düsseldorf,2486,1155,1331,Germany,29,14,15,2,1,1,1,1,0,0,0,7,4,3,42,20,22,9,0,0.11,0.04,0.07,0.08,0.07,1243,1.52,59,86,276,2486,0.33,178,206,101,7
Ádám Szalai,33,566006400,1987/12/09,Bundesliga,2012/2013,Forward,Mainz 05,2402,1247,1155,Hungary,29,14,15,13,6,7,3,2,1,1,1,8,5,3,26,12,14,6,0,0.6,0.11,0.49,0.43,0.55,185,0.97,92,83,400,801,0.22,18,122,-1,1
Adelino André Vieira Freitas,35,506908800,1986/01/24,Bundesliga,2012/2013,Midfielder,Wolfsburg,1970,1056,914,Portugal,27,14,13,1,0,1,4,1,3,0,0,4,0,4,34,22,12,2,0,0.23,0.18,0.05,0,0.1,1970,1.55,58,73,985,493,0.09,194,72,-1,10
Adrian Nikci,31,626659200,1989/11/10,Bundesliga,2012/2013,Midfielder,Hannover 96,124,13,111,Switzerland,4,1,3,1,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0.73,0,0.73,6.92,0,124,1.45,62,31,0,0,0,-1,-1,-1,13
Afriyie Acquah,29,694569600,1992/01/05,Bundesliga,2012/2013,Midfielder,Hoffenheim,0,0,0,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandar Ignjovski,30,664934400,1991/01/27,Bundesliga,2012/2013,Defender,Werder Bremen,1547,712,835,Serbia,20,9,11,1,0,1,2,0,2,0,0,1,1,0,33,15,18,2,0,0.17,0.12,0.06,0,0.11,1547,1.92,47,77,774,774,0.12,184,111,138,11
Aleksandar Stevanović,29,698198400,1992/02/16,Bundesliga,2012/2013,Midfielder,Werder Bremen,18,12,6,Serbia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,18,9,0,0,0,-1,-1,-1,24
Alexander Esswein,31,638323200,1990/03/25,Bundesliga,2012/2013,Midfielder,Nürnberg,1678,836,842,Germany,27,13,14,2,1,1,1,0,1,0,0,5,3,2,28,11,17,1,0,0.16,0.05,0.11,0.11,0.11,839,1.5,60,62,1678,1678,0.05,135,195,-1,9
Alexander Madlung,39,395193600,1982/07/11,Bundesliga,2012/2013,Defender,Wolfsburg,611,434,177,Germany,15,9,6,2,1,1,0,0,0,0,0,2,1,1,6,4,2,2,1,0.29,0,0.29,0.21,0.51,306,0.88,102,41,204,0,0.44,65,250,12,6
Alexander Manninger,44,234230400,1977/06/04,Bundesliga,2012/2013,Goalkeeper,Augsburg,1080,450,630,Austria,12,5,7,0,0,0,0,0,0,0,0,3,3,0,15,2,13,0,0,0,0,0,0,0,0,1.25,72,90,0,0,0,259,257,51,12
Alexander Meier,38,411609600,1983/01/17,Bundesliga,2012/2013,Forward,Eintracht Frankfurt,2726,1346,1380,Germany,31,15,16,16,10,6,2,1,1,3,0,7,1,6,43,22,21,4,0,0.59,0.07,0.53,0.67,0.39,170,1.42,63,88,682,1363,0.13,13,170,-1,1
Alexander Ring,30,671155200,1991/04/09,Bundesliga,2012/2013,Midfielder,Borussia M'gladbach,185,137,48,Finland,6,3,3,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.46,62,31,0,0,0,-1,-1,-1,18
Alexander Schwolow,29,707443200,1992/06/02,Bundesliga,2012/2013,Goalkeeper,Freiburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Stephan,34,527126400,1986/09/15,Bundesliga,2012/2013,Goalkeeper,Nürnberg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexandru Maxim,31,647395200,1990/07/08,Bundesliga,2012/2013,Midfielder,Stuttgart,674,413,261,Romania,11,6,5,1,1,0,1,0,1,0,0,2,1,1,6,5,1,2,0,0.27,0.13,0.13,0.22,0,674,0.8,112,61,337,674,0.27,122,105,-1,5
Ali Gökdemir,29,685065600,1991/09/17,Bundesliga,2012/2013,Defender,Hannover 96,0,0,0,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Almog Cohen,32,589075200,1988/09/01,Bundesliga,2012/2013,Midfielder,Nürnberg,383,225,158,Israel,9,4,5,0,0,0,1,1,0,0,0,2,1,1,7,4,3,1,0,0.23,0.23,0,0,0,0,1.64,55,43,383,383,0.23,288,39,-1,22
Álvaro Domínguez Soto,32,611193600,1989/05/15,Bundesliga,2012/2013,Defender,Borussia M'gladbach,2700,1350,1350,Spain,30,15,15,2,1,1,0,0,0,0,0,9,6,3,40,15,25,8,0,0.07,0,0.07,0.07,0.07,1350,1.33,68,90,338,0,0.27,174,254,67,8
Amin Younes,28,744595200,1993/08/06,Bundesliga,2012/2013,Forward,Borussia M'gladbach,522,340,182,Germany,11,7,4,1,1,0,0,0,0,0,0,4,3,1,1,1,0,0,0,0.17,0,0.17,0.26,0,522,0.17,522,47,0,0,0,101,249,-1,11
Anatoliy Tymoshchuk,42,291600000,1979/03/30,Bundesliga,2012/2013,Midfielder,Bayern München,580,269,311,Ukraine,16,6,10,1,0,1,0,0,0,0,0,11,5,6,4,1,3,2,0,0.16,0,0.16,0,0.29,580,0.62,145,36,290,0,0.31,107,271,-1,16
Anderson Soares de Oliveira,33,568771200,1988/01/10,Bundesliga,2012/2013,Defender,Eintracht Frankfurt,2492,1350,1142,Brazil,28,15,13,1,1,0,2,1,1,0,0,7,2,5,33,19,14,3,0,0.11,0.07,0.04,0.07,0,2492,1.19,76,89,831,1246,0.11,202,168,43,12
Andre Fomitschow,30,652665600,1990/09/07,Bundesliga,2012/2013,Defender,Fortuna Düsseldorf,0,0,0,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
André Hahn,30,650505600,1990/08/13,Bundesliga,2012/2013,Forward,Augsburg,1111,549,562,Germany,16,7,9,0,0,0,3,1,2,0,0,5,3,2,14,4,10,3,0,0.24,0.24,0,0,0,0,1.13,79,69,370,370,0.24,249,33,-1,15
Andre Hoffmann,28,730857600,1993/02/28,Bundesliga,2012/2013,Midfielder,Hannover 96,1218,619,599,Germany,16,8,8,2,1,1,0,0,0,0,0,5,4,1,23,10,13,5,0,0.15,0,0.15,0.15,0.15,609,1.7,53,76,244,0,0.37,112,263,-1,9
André Schürrle,30,657849600,1990/11/06,Bundesliga,2012/2013,Midfielder,Bayer Leverkusen,2830,1367,1463,Germany,34,17,17,11,7,4,7,4,3,0,1,11,7,4,36,12,24,1,0,0.57,0.22,0.35,0.46,0.25,257,1.14,79,83,2830,404,0.03,45,41,-1,2
André Weis,31,623116800,1989/09/30,Bundesliga,2012/2013,Goalkeeper,Stuttgart,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andreas Beck,34,542592000,1987/03/13,Bundesliga,2012/2013,Defender,Hoffenheim,2790,1350,1440,Germany,31,15,16,1,0,1,2,0,2,0,0,6,4,2,56,24,32,5,0,0.1,0.06,0.03,0,0.06,2790,1.81,50,90,558,1395,0.16,219,179,132,13
Andreas Ivanschitz,37,435024000,1983/10/15,Bundesliga,2012/2013,Midfielder,Mainz 05,2297,1293,1004,Austria,31,16,15,7,5,2,5,3,2,3,0,8,5,3,31,19,12,2,0,0.47,0.2,0.27,0.35,0.18,328,1.21,74,74,1149,459,0.08,71,54,-1,3
Andreas Lambertz,36,466646400,1984/10/15,Bundesliga,2012/2013,Midfielder,Fortuna Düsseldorf,2269,1208,1061,Germany,28,15,13,1,0,1,4,2,2,0,0,5,3,2,42,22,20,8,0,0.2,0.16,0.04,0,0.08,2269,1.67,54,81,284,567,0.32,203,80,-1,11
Andreas Ludwig,30,653011200,1990/09/11,Bundesliga,2012/2013,Midfielder,Hoffenheim,111,11,100,Germany,5,2,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,3.24,28,22,0,0,0,-1,-1,-1,17
Andreas Ottl,36,478483200,1985/03/01,Bundesliga,2012/2013,Midfielder,Augsburg,827,445,382,Germany,13,7,6,0,0,0,1,0,1,0,0,2,1,1,22,10,12,1,0,0.11,0.11,0,0,0,0,2.39,38,64,827,827,0.11,324,120,-1,25
Andriy Voronin,42,301363200,1979/07/21,Bundesliga,2012/2013,Forward,Fortuna Düsseldorf,564,364,200,Ukraine,10,6,4,0,0,0,1,1,0,0,0,4,2,2,10,9,1,0,0,0.16,0.16,0,0,0,0,1.6,56,56,0,564,0,312,77,-1,24
Antenor Junior Fernándes da Silva Vitoria,32,591926400,1988/10/04,Bundesliga,2012/2013,Forward,Bayer Leverkusen,57,28,29,Chile,6,3,3,0,0,0,1,0,1,0,0,2,2,0,1,1,0,0,0,1.58,1.58,0,0,0,0,1.58,57,10,0,57,0,-1,-1,-1,18
Anthony Ujah,30,655862400,1990/10/14,Bundesliga,2012/2013,Forward,Mainz 05,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Anton Putsila,34,550281600,1987/06/10,Bundesliga,2012/2013,Midfielder,Freiburg,123,79,44,Belarus,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.73,123,62,0,0,0,-1,-1,-1,24
Antonio Rüdiger,28,731116800,1993/03/03,Bundesliga,2012/2013,Defender,Stuttgart,995,543,452,Germany,16,7,9,0,0,0,0,0,0,0,0,4,1,3,16,7,9,5,1,0,0,0,0,0,0,1.45,62,62,166,0,0.54,238,234,89,17
Aristide Bancé,36,464400000,1984/09/19,Bundesliga,2012/2013,Forward,Augsburg,619,388,231,Burkina Faso,18,10,8,0,0,0,0,0,0,0,0,5,1,4,10,6,4,3,0,0,0,0,0,0,0,1.45,62,34,206,0,0.44,322,287,-1,24
Arjen Robben,37,443664000,1984/01/23,Bundesliga,2012/2013,Midfielder,Bayern München,983,523,460,Netherlands,16,8,8,5,3,2,5,4,1,0,0,10,5,5,6,2,4,0,0,0.92,0.46,0.46,0.52,0.39,197,0.55,164,61,0,197,0,24,8,-1,8
Arkadiusz Milik,27,762393600,1994/02/28,Bundesliga,2012/2013,Forward,Bayer Leverkusen,53,41,12,Poland,6,4,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,24
Arthur Etienne Boka,38,418089600,1983/04/02,Bundesliga,2012/2013,Defender,Stuttgart,2014,1005,1009,Côte d'Ivoire,25,12,13,1,1,0,1,0,1,0,0,8,2,6,31,17,14,4,0,0.09,0.04,0.04,0.09,0,2014,1.39,65,81,504,2014,0.18,205,208,77,9
