full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abdoulaye Ba,30,662688000,1991/01/01,Liga NOS,2013/2014,Defender,Vitória Guimarães,1246,630,616,Senegal,15,7,8,0,0,0,0,0,0,0,0,5,2,3,11,4,7,6,1,0,0,0,0,0,0,0.79,113,83,208,0,0.43,195,37,30,11
Abilio Rafael Barbosa de Sousa,32,583196400,1988/06/24,Liga NOS,2013/2014,Midfielder,CD Nacional,646,281,365,Portugal,17,10,7,0,0,0,0,0,0,0,0,6,5,1,13,4,9,3,0,0,0,0,0,0,0,1.81,50,38,215,0,0.42,262,182,-1,25
Adama François Sene,31,628387200,1989/11/30,Liga NOS,2013/2014,Defender,Vitória Setúbal,824,520,304,Senegal,10,6,4,0,0,0,0,0,0,0,0,2,2,0,12,7,5,6,2,0,0,0,0,0,0,1.31,69,82,118,0,0.76,315,9,105,21
Aderllan Leandro de Jesus Santos,31,608079600,1989/04/08,Liga NOS,2013/2014,Defender,Sporting Braga,2146,1291,855,Brazil,25,15,10,3,2,1,0,0,0,0,0,4,2,2,27,16,11,6,1,0.13,0,0.13,0.14,0.11,715,1.13,79,86,307,0,0.29,102,254,72,4
Adilson Tinico Rezende Junior,32,586220400,1988/07/29,Liga NOS,2013/2014,Goalkeeper,Vitória Setúbal,128,38,90,Brazil,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2.81,32,64,0,0,0,-1,-1,-1,25
Admilson Estaline Dias de Barros,33,572659200,1988/02/24,Liga NOS,2013/2014,Defender,CS Marítimo,1699,797,902,Cape Verde,22,11,11,0,0,0,0,0,0,0,0,5,5,0,26,11,15,8,2,0,0,0,0,0,0,1.38,65,77,212,0,0.42,300,84,110,28
Adriano Facchini,38,416275200,1983/03/12,Liga NOS,2013/2014,Goalkeeper,Gil Vicente,2700,1350,1350,Brazil,30,15,15,0,0,0,0,0,0,0,0,10,6,4,30,12,18,2,0,0,0,0,0,0,0,1,90,90,1350,0,0.07,337,293,53,24
Adrien Sebastian Perruchet Silva,32,605923200,1989/03/15,Liga NOS,2013/2014,Midfielder,Sporting CP,2459,1220,1239,Portugal,28,14,14,8,3,5,0,0,0,7,0,15,9,6,18,6,12,9,0,0.29,0,0.29,0.22,0.36,307,0.66,137,88,273,0,0.33,39,305,-1,4
Agon Mehmeti,31,627523200,1989/11/20,Liga NOS,2013/2014,Forward,SC Olhanense,989,617,372,Albania,20,11,9,2,2,0,0,0,0,0,0,2,2,0,21,10,11,0,0,0.18,0,0.18,0.29,0,495,1.91,47,49,0,0,0,73,260,-1,5
Ahmed Hassan Mahgoub,28,731289600,1993/03/05,Liga NOS,2013/2014,Forward,Rio Ave FC,1661,642,1019,Egypt,25,11,14,3,1,2,0,0,0,1,0,9,3,6,18,9,9,3,0,0.16,0,0.16,0.14,0.18,554,0.98,92,66,554,0,0.16,91,266,-1,2
