full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Hunt,34,526172400,1986/09/03,Bundesliga,2016/2017,Midfielder,Hamburger SV,1301,712,589,Germany,22,10,12,4,3,1,2,1,1,0,1,7,3,4,21,9,12,3,0,0.42,0.14,0.28,0.38,0.15,325,1.45,62,59,434,651,0.21,59,99,-1,4
Aaron Seydel,25,823651200,1996/02/07,Bundesliga,2016/2017,Forward,Mainz 05,171,53,118,Germany,6,3,3,1,0,1,0,0,0,0,0,1,1,0,4,0,4,0,0,0.53,0,0.53,0,0.76,171,2.11,43,29,0,0,0,-1,-1,-1,10
Abdul Rahman Baba,26,773103600,1994/07/01,Bundesliga,2016/2017,Defender,Schalke 04,706,318,388,Ghana,13,7,6,0,0,0,2,1,1,0,0,3,2,1,13,6,7,2,0,0.25,0.25,0,0,0,0,1.66,54,54,353,353,0.25,283,46,125,26
Ádám Szalai,33,566006400,1987/12/09,Bundesliga,2016/2017,Forward,Hoffenheim,772,414,358,Hungary,22,10,12,8,6,2,1,0,1,0,0,9,8,1,10,4,6,2,0,1.05,0.12,0.93,1.3,0.5,97,1.17,77,35,386,772,0.23,3,124,-1,3
Adelino André Vieira Freitas,35,506908800,1986/01/24,Bundesliga,2016/2017,Midfielder,Wolfsburg,1217,620,597,Portugal,21,10,11,0,0,0,0,0,0,0,0,6,3,3,24,12,12,3,0,0,0,0,0,0,0,1.77,51,58,406,0,0.22,274,289,-1,10
Admir Mehmedi,30,669081600,1991/03/16,Bundesliga,2016/2017,Forward,Bayer Leverkusen,1263,538,725,Switzerland,22,10,12,3,2,1,0,0,0,0,0,2,1,1,22,9,13,1,0,0.21,0,0.21,0.33,0.12,421,1.57,57,57,1263,0,0.07,93,339,-1,7
Albin Ekdal,31,617583600,1989/07/27,Bundesliga,2016/2017,Midfielder,Hamburger SV,1243,726,517,Sweden,21,11,10,1,1,0,1,1,0,0,0,7,3,4,18,9,9,4,1,0.14,0.07,0.07,0.12,0,1243,1.3,69,59,311,1243,0.29,188,189,-1,7
Aleksandar Dragović,30,668217600,1991/03/06,Bundesliga,2016/2017,Defender,Bayer Leverkusen,1258,546,712,Austria,19,9,10,0,0,0,1,0,1,0,0,3,2,1,21,10,11,1,0,0.07,0.07,0,0,0,0,1.5,60,66,1258,1258,0.07,232,184,101,18
Aleksandar Ignjovski,30,664934400,1991/01/27,Bundesliga,2016/2017,Defender,Freiburg,1050,421,629,Serbia,19,9,10,0,0,0,0,0,0,0,0,3,2,1,17,5,12,2,0,0,0,0,0,0,0,1.46,62,55,525,0,0.17,343,364,97,20
Alen Halilović,24,835052400,1996/06/17,Bundesliga,2016/2017,Midfielder,Hamburger SV,138,90,48,Croatia,6,3,3,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,3.26,28,23,0,0,0,-1,-1,-1,26
