full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Meijers,33,562377600,1987/10/28,Eredivisie,2014/2015,Defender,ADO Den Haag,2970,1440,1530,Netherlands,33,16,17,0,0,0,5,3,2,0,0,8,5,3,48,18,30,5,0,0.15,0.15,0,0,0,0,1.45,62,90,594,594,0.15,339,92,83,24
Abel Tezzy Tamata,30,660355200,1990/12/05,Eredivisie,2014/2015,Defender,PSV,526,280,246,Congo DR,8,4,4,0,0,0,0,0,0,0,0,2,1,1,5,2,3,1,0,0,0,0,0,0,0,0.86,105,66,526,0,0.17,312,336,14,23
Abiola Dauda,33,570844800,1988/02/03,Eredivisie,2014/2015,Forward,Vitesse,938,557,381,Nigeria,16,10,6,6,4,2,3,1,2,0,0,3,3,0,13,6,7,1,0,0.86,0.29,0.58,0.65,0.47,156,1.25,72,59,938,313,0.1,13,27,-1,6
Adam Maher,27,743122800,1993/07/19,Eredivisie,2014/2015,Midfielder,PSV,2401,1175,1226,Netherlands,31,15,16,7,5,2,5,3,2,0,0,11,8,3,22,7,15,3,0,0.45,0.19,0.26,0.38,0.15,343,0.82,109,77,800,480,0.11,73,60,-1,4
Adam Sarota,32,599270400,1988/12/28,Eredivisie,2014/2015,Midfielder,Utrecht,15,0,15,Australia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,28
Adil Auassar,34,528937200,1986/10/05,Eredivisie,2014/2015,Midfielder,Excelsior,2521,1276,1245,Netherlands,31,16,15,4,2,2,3,3,0,0,0,3,2,1,50,30,20,6,0,0.25,0.11,0.14,0.14,0.14,630,1.79,50,81,420,840,0.21,131,119,-1,3
Adnan Alisic,37,445219200,1984/02/10,Eredivisie,2014/2015,Midfielder,Dordrecht,188,144,44,Netherlands,5,4,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0.48,188,38,0,0,0,-1,-1,-1,22
Adnane Tighadouini,28,723081600,1992/11/30,Eredivisie,2014/2015,Midfielder,NAC Breda,2654,1292,1362,Morocco,33,16,17,14,9,5,3,1,2,2,1,7,2,5,52,22,30,3,0,0.58,0.1,0.47,0.63,0.33,190,1.76,51,80,885,885,0.1,23,129,-1,1
Albert Rusnák,26,773535600,1994/07/06,Eredivisie,2014/2015,Midfielder,Groningen,2705,1424,1281,Slovakia,33,18,15,7,4,3,7,3,4,0,0,4,3,1,41,20,21,3,0,0.47,0.23,0.23,0.25,0.21,386,1.36,66,82,902,386,0.1,85,44,-1,3
Aleksandar Bjelica,27,757900800,1994/01/07,Eredivisie,2014/2015,Defender,PEC Zwolle,222,180,42,Netherlands,3,2,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.81,111,74,0,0,0,-1,-1,-1,25
Aleksandar Boljević,25,818726400,1995/12/12,Eredivisie,2014/2015,Forward,PSV,3,3,0,Montenegro,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,16
Aleksandar Damcevski,28,722304000,1992/11/21,Eredivisie,2014/2015,Defender,NAC Breda,791,419,372,FYR Macedonia,11,5,6,0,0,0,0,0,0,0,0,2,0,2,24,11,13,1,0,0,0,0,0,0,0,2.73,33,72,791,0,0.11,277,279,158,24
Alessandro Damen,30,642898800,1990/05/16,Eredivisie,2014/2015,Goalkeeper,Excelsior,990,360,630,Netherlands,11,4,7,0,0,0,0,0,0,0,0,2,1,1,14,4,10,1,0,0,0,0,0,0,0,1.27,71,90,990,0,0.09,283,285,52,19
