full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abdelmalek Cherrad,40,348278400,1981/01/14,Liga NOS,2010/2011,Forward,CS Marítimo,110,0,110,Algeria,4,0,4,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,1.64,55,28,110,0,0.82,-1,-1,-1,19
Abel Fernando Moreira Ferreira,42,283132800,1978/12/22,Liga NOS,2010/2011,Defender,Sporting CP,883,358,525,Portugal,12,4,8,2,1,1,0,0,0,0,0,3,2,1,12,6,6,1,0,0.2,0,0.2,0.25,0.17,442,1.22,74,74,883,0,0.1,77,168,84,9
Adama François Sene,31,628387200,1989/11/30,Liga NOS,2010/2011,Defender,Vitória Setúbal,584,274,310,Senegal,10,5,5,0,0,0,0,0,0,0,0,3,1,2,6,3,3,3,0,0,0,0,0,0,0,0.92,97,58,195,0,0.46,279,175,40,19
Adeval Ignácio Pereira Júnior,33,567993600,1988/01/01,Liga NOS,2010/2011,Midfielder,Associação Académica de Coimbra OAF,190,83,107,Brazil,13,5,8,0,0,0,0,0,0,0,0,2,1,1,5,1,4,1,0,0,0,0,0,0,0,2.37,38,15,190,0,0.47,-1,-1,-1,21
Adilson Tibes Granemann,39,378691200,1982/01/01,Liga NOS,2010/2011,Forward,SC Olhanense,615,284,331,Brazil,14,6,8,1,1,0,0,0,0,0,0,5,1,4,3,1,2,1,0,0.15,0,0.15,0.32,0,615,0.44,205,44,615,0,0.15,97,239,-1,9
Adrien Sebastian Perruchet Silva,32,605923200,1989/03/15,Liga NOS,2010/2011,Midfielder,Associação Académica de Coimbra OAF,411,141,270,Portugal,6,3,3,1,0,1,0,0,0,0,0,2,1,1,7,2,5,2,0,0.22,0,0.22,0,0.33,411,1.53,59,69,206,0,0.44,67,125,-1,9
Airton Ribeiro Santos,31,635558400,1990/02/21,Liga NOS,2010/2011,Midfielder,Benfica,753,356,397,Brazil,15,6,9,0,0,0,0,0,0,0,0,8,3,5,7,3,4,5,0,0,0,0,0,0,0,0.84,108,50,151,0,0.6,297,75,-1,19
Alan Kardec de Souza Pereira Junior,32,600566400,1989/01/12,Liga NOS,2010/2011,Forward,Benfica,811,428,383,Brazil,12,6,6,3,2,1,0,0,0,0,0,4,3,1,10,2,8,0,0,0.33,0,0.33,0.42,0.23,270,1.11,81,68,0,0,0,31,102,-1,10
Alan Osório da Costa Silva,41,306547200,1979/09/19,Liga NOS,2010/2011,Forward,Sporting Braga,2124,1033,1091,Portugal,27,13,14,5,1,4,0,0,0,1,0,8,4,4,27,12,15,5,1,0.21,0,0.21,0.09,0.33,425,1.14,79,79,354,0,0.25,72,228,-1,3
Albert Meyong Zé,40,340761600,1980/10/19,Liga NOS,2010/2011,Forward,Sporting Braga,428,269,159,Cameroon,15,7,8,3,2,1,0,0,0,1,0,6,2,4,3,3,0,0,0,0.63,0,0.63,0.67,0.57,143,0.63,143,29,0,0,0,6,223,-1,6
Alberto Junior Rodríguez Valdelomar,37,449539200,1984/03/31,Liga NOS,2010/2011,Defender,Sporting Braga,1527,810,717,Peru,18,9,9,0,0,0,0,0,0,0,0,6,3,3,22,11,11,5,0,0,0,0,0,0,0,1.3,69,85,305,0,0.29,337,172,102,23
Alberto Zapater Arjol,36,487468800,1985/06/13,Liga NOS,2010/2011,Midfielder,Sporting CP,1365,666,699,Spain,22,11,11,2,0,2,0,0,0,0,0,8,4,4,13,7,6,4,0,0.13,0,0.13,0,0.26,683,0.86,105,62,341,0,0.26,102,329,-1,10
Alex Bruno Costa Fernandes,39,389750400,1982/05/09,Liga NOS,2010/2011,Defender,CD Nacional,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexandre Hauw,39,380505600,1982/01/22,Liga NOS,2010/2011,Midfielder,Naval 1º de Maio,868,426,442,France,13,6,7,0,0,0,0,0,0,0,0,2,1,1,16,6,10,3,1,0,0,0,0,0,0,1.66,54,67,217,0,0.41,244,212,-1,24
Alexsandro Carvalho Lopes,36,483667200,1985/04/30,Liga NOS,2010/2011,Midfielder,SC Beira-Mar,136,104,32,Brazil,5,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.66,0,0.66,0.87,0,136,0.66,136,27,68,0,1.32,-1,-1,-1,7
