full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Mattia Tabacchi,22,898815600,1998/06/25,Serie A,2015/2016,Forward,Bologna,7,0,7,Italy,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,29
Abdelhamid El Kaoutari,31,637632000,1990/03/17,Serie A,2015/2016,Defender,Palermo,630,360,270,Morocco,7,4,3,1,1,0,0,0,0,0,0,2,1,1,11,6,5,2,0,0.14,0,0.14,0.25,0,630,1.57,57,90,315,0,0.29,136,390,167,8
Abdoulay Konko,37,447638400,1984/03/09,Serie A,2015/2016,Defender,Lazio,1530,727,803,France,18,9,9,0,0,0,0,0,0,0,0,6,3,3,18,11,7,3,0,0,0,0,0,0,0,1.06,85,85,510,0,0.18,367,375,68,21
Accursio Bentivegna,24,835311600,1996/06/20,Serie A,2015/2016,Forward,Palermo,10,0,10,Italy,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,9,-1,-1,-1,22
Achraf Lazaar,29,696038400,1992/01/22,Serie A,2015/2016,Defender,Palermo,2296,1101,1195,Morocco,30,15,15,1,1,0,2,1,1,0,0,6,2,4,43,19,24,4,1,0.12,0.08,0.04,0.08,0,2296,1.69,53,77,574,1148,0.16,239,174,183,9
Adam Masina,27,757468800,1994/01/02,Serie A,2015/2016,Defender,Bologna,2624,1531,1093,Italy,33,19,14,2,1,1,3,1,2,0,0,10,5,5,31,17,14,9,1,0.17,0.1,0.07,0.06,0.08,1312,1.06,85,80,262,875,0.34,209,140,69,7
Adem Ljajić,29,686098800,1991/09/28,Serie A,2015/2016,Forward,Inter Milan,1444,769,675,Serbia,26,13,13,3,2,1,3,2,1,0,0,9,5,4,11,3,8,2,0,0.37,0.19,0.19,0.23,0.13,481,0.69,131,56,722,481,0.12,98,56,-1,6
Adriano Russo,33,549932400,1987/06/05,Serie A,2015/2016,Defender,Frosinone,883,343,540,Italy,10,4,6,1,0,1,0,0,0,0,0,1,1,0,18,4,14,2,0,0.1,0,0.1,0,0.17,883,1.83,49,88,442,0,0.2,170,424,191,8
Afriyie Acquah,29,694569600,1992/01/05,Serie A,2015/2016,Midfielder,Torino,1892,922,970,Ghana,29,15,14,2,0,2,3,1,2,0,0,4,3,1,27,13,14,9,0,0.24,0.14,0.1,0,0.19,946,1.28,70,65,210,631,0.43,179,91,-1,8
Agostino Camigliano,26,773881200,1994/07/10,Serie A,2015/2016,Defender,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ahmed Benali,29,697420800,1992/02/07,Serie A,2015/2016,Midfielder,Palermo,0,0,0,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Albano Bizzarri,43,247881600,1977/11/09,Serie A,2015/2016,Goalkeeper,Chievo,3150,1620,1530,Argentina,35,18,17,0,0,0,0,0,0,0,0,11,7,4,40,18,22,2,0,0,0,0,0,0,0,1.14,79,90,1575,0,0.06,347,340,83,20
Alberto Brignoli,29,682556400,1991/08/18,Serie A,2015/2016,Goalkeeper,Sampdoria,90,0,90,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,18,90,0,0,0,-1,-1,-1,22
Alberto Facundo Costa,36,474076800,1985/01/09,Serie A,2015/2016,Midfielder,Fiorentina,1217,614,603,Argentina,19,10,9,0,0,0,0,0,0,0,0,4,3,1,16,4,12,7,0,0,0,0,0,0,0,1.18,76,64,174,0,0.52,392,401,-1,22
Alberto Gilardino,38,394671600,1982/07/04,Serie A,2015/2016,Forward,Palermo,2358,1284,1074,Italy,33,18,15,10,7,3,2,1,1,0,0,7,3,4,38,17,21,4,0,0.46,0.08,0.38,0.49,0.25,236,1.45,62,71,590,1179,0.15,37,178,-1,1
Alberto Grassi,26,794534400,1995/03/07,Serie A,2015/2016,Midfielder,Napoli,985,452,533,Italy,13,6,7,0,0,0,0,0,0,0,0,5,2,3,9,3,6,6,1,0,0,0,0,0,0,0.82,109,76,164,0,0.55,440,396,-1,16
Alberto Paloschi,31,631411200,1990/01/04,Serie A,2015/2016,Forward,Chievo,1673,767,906,Italy,21,10,11,8,5,3,2,0,2,1,2,5,3,2,21,9,12,1,0,0.54,0.11,0.43,0.59,0.3,209,1.13,80,80,1673,837,0.05,27,131,-1,1
Alberto Pelagotti,31,620780400,1989/09/02,Serie A,2015/2016,Goalkeeper,Empoli,540,270,270,Italy,6,3,3,0,0,0,0,0,0,0,0,3,3,0,5,0,5,0,0,0,0,0,0,0,0,0.83,108,90,0,0,0,316,338,29,12
Alberto Picchi,23,871340400,1997/08/11,Serie A,2015/2016,Midfielder,Empoli,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Pomini,39,353635200,1981/03/17,Serie A,2015/2016,Goalkeeper,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleandro Rosi,33,548204400,1987/05/16,Serie A,2015/2016,Defender,Frosinone,2163,1151,1012,Italy,27,13,14,0,0,0,0,0,0,0,0,4,4,0,35,12,23,6,0,0,0,0,0,0,0,1.46,62,80,361,0,0.25,434,426,149,19
Alejandro Gómez,33,571881600,1988/02/15,Serie A,2015/2016,Midfielder,Atalanta,2825,1428,1397,Argentina,34,17,17,7,6,1,7,4,3,0,0,11,6,5,30,13,17,5,1,0.45,0.22,0.22,0.38,0.06,404,0.96,94,83,471,404,0.19,84,46,-1,2
Alejandro Miguel Rodriguez,29,680828400,1991/07/29,Serie A,2015/2016,Forward,Sampdoria,38,14,24,Spain,6,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,12
Aleksandar Tonev,31,634003200,1990/02/03,Serie A,2015/2016,Midfielder,Frosinone,1081,482,599,Bulgaria,22,10,12,0,0,0,1,1,0,0,0,4,4,0,23,7,16,2,0,0.08,0.08,0,0,0,0,1.91,47,49,541,1081,0.17,299,180,-1,14
Aleksandar Trajkovski,28,715647600,1992/09/04,Serie A,2015/2016,Forward,Palermo,1650,687,963,FYR Macedonia,32,17,15,3,2,1,1,0,1,0,0,8,3,5,31,10,21,2,0,0.22,0.05,0.16,0.26,0.09,550,1.69,53,52,825,1650,0.11,118,212,-1,4
Alen Stevanović,30,663206400,1991/01/07,Serie A,2015/2016,Midfielder,Torino,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Confente,22,897174000,1998/06/06,Serie A,2015/2016,Goalkeeper,Chievo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Diamanti,37,420678000,1983/05/01,Serie A,2015/2016,Forward,Atalanta,859,506,353,Italy,16,9,7,1,1,0,1,1,0,0,0,5,3,2,12,7,5,4,0,0.21,0.1,0.1,0.18,0,859,1.26,72,54,215,859,0.42,175,143,-1,13
