full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aarón Martín,23,861663600,1997/04/21,La Liga,2017/2018,Defender,RCD Espanyol,2815,1440,1375,Spain,32,16,16,0,0,0,0,0,0,0,0,11,6,5,34,11,23,6,0,0,0,0,0,0,0,1.09,83,88,469,0,0.19,391,350,61,20
Achraf Hakimi Mouh,22,910137600,1998/11/04,La Liga,2017/2018,Defender,Real Madrid,757,360,397,Morocco,9,4,5,2,2,0,0,0,0,0,0,4,3,1,6,1,5,0,0,0.24,0,0.24,0.5,0,379,0.71,126,84,0,0,0,66,294,18,12
Adalberto Peñaranda Maestre,23,865033200,1997/05/30,La Liga,2017/2018,Forward,Málaga CF,807,428,379,Venezuela,13,6,7,0,0,0,0,0,0,0,0,2,1,1,16,8,8,3,0,0,0,0,0,0,0,1.78,50,62,269,0,0.33,294,293,-1,20
Aday Benítez,33,566611200,1987/12/16,La Liga,2017/2018,Defender,Girona FC,1831,924,907,Spain,31,16,15,2,1,1,0,0,0,1,1,5,4,1,26,11,15,10,0,0.1,0,0.1,0.1,0.1,916,1.28,70,59,183,0,0.49,155,332,100,5
Adnan Januzaj,26,791942400,1995/02/05,La Liga,2017/2018,Midfielder,Real Sociedad,1579,812,767,Belgium,28,14,14,3,3,0,5,4,1,0,0,7,2,5,27,15,12,4,0,0.46,0.28,0.17,0.33,0,526,1.54,58,56,395,316,0.23,107,29,-1,9
Adrián,34,536630400,1987/01/03,La Liga,2017/2018,Goalkeeper,Deportivo La Coruña,2347,1214,1133,Spain,30,15,15,9,6,3,6,5,1,0,0,4,3,1,53,22,31,1,0,0.58,0.23,0.35,0.44,0.24,261,2.03,44,78,2347,391,0.04,44,47,186,1
Adrián Diéguez Grande,25,823392000,1996/02/04,La Liga,2017/2018,Defender,Deportivo Alavés,438,270,168,Spain,6,3,3,0,0,0,0,0,0,0,0,2,1,1,6,3,3,5,0,0,0,0,0,0,0,1.23,73,73,88,0,1.03,302,286,92,17
Adrian Gonzalez,32,580518000,1988/05/24,La Liga,2017/2018,Midfielder,Málaga CF,2312,1084,1228,Spain,29,14,15,3,2,1,0,0,0,1,0,5,4,1,39,17,22,10,1,0.12,0,0.12,0.17,0.07,771,1.52,59,80,210,0,0.43,136,406,-1,4
Adrián López Garrote,22,915840000,1999/01/09,La Liga,2017/2018,Goalkeeper,RCD Espanyol,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Adrián Marín Gómez,24,852768000,1997/01/09,La Liga,2017/2018,Defender,Villarreal,233,90,143,Spain,3,1,2,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,0,0,0,0,0,0,1.55,58,78,233,0,0.39,-1,-1,-1,14
Ager Aketxe Barrutia,27,757209600,1993/12/30,La Liga,2017/2018,Midfielder,Athletic Club Bilbao,34,32,2,Spain,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,34,0,2.65,-1,-1,-1,19
Aïssa Mandi,29,688086000,1991/10/21,La Liga,2017/2018,Defender,Real Betis,3025,1530,1495,Algeria,34,17,17,1,1,0,0,0,0,0,0,13,6,7,47,25,22,10,1,0.03,0,0.03,0.06,0,3025,1.4,64,89,275,0,0.33,245,436,125,18
Aitor Ruibal García,25,827452800,1996/03/22,La Liga,2017/2018,Forward,Real Betis,7,2,5,Spain,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,19
Alberto Aquilani,36,458002800,1984/07/06,La Liga,2017/2018,Midfielder,UD Las Palmas,1298,470,828,Italy,21,8,13,0,0,0,0,0,0,0,0,3,1,2,24,10,14,4,0,0,0,0,0,0,0,1.66,54,62,325,0,0.28,316,261,-1,17
Alberto Bueno Calvo,32,574819200,1988/03/20,La Liga,2017/2018,Forward,Málaga CF,217,84,133,Spain,11,4,7,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0.83,109,20,0,0,0,-1,-1,-1,14
Alberto de la Bella,35,502329600,1985/12/02,La Liga,2017/2018,Defender,Real Sociedad,1529,630,899,Spain,17,7,10,0,0,0,1,1,0,0,0,6,3,3,22,6,16,4,0,0.06,0.06,0,0,0,0,1.29,70,90,382,1529,0.24,448,211,104,21
Alberto López Jiménez,25,801529200,1995/05/26,La Liga,2017/2018,Defender,Málaga CF,44,0,44,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.05,44,44,0,0,0,-1,-1,-1,15
Alberto Redondo Guijarro,23,864255600,1997/05/21,La Liga,2017/2018,Defender,Getafe CF,90,0,90,Spain,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,21
Aleix García,23,867452400,1997/06/27,La Liga,2017/2018,Midfielder,Girona FC,841,375,466,Spain,20,10,10,1,0,1,0,0,0,0,0,8,6,2,19,6,13,3,0,0.11,0,0.11,0,0.19,841,2.03,44,42,280,0,0.32,147,335,-1,8
Aleix Vidal,31,619657200,1989/08/20,La Liga,2017/2018,Defender,FC Barcelona,453,162,291,Spain,15,5,10,1,0,1,1,1,0,0,0,11,4,7,2,0,2,0,0,0.4,0.2,0.2,0,0.31,453,0.4,227,30,0,453,0,93,66,4,10
Alejandro Arribas,31,609980400,1989/04/30,La Liga,2017/2018,Defender,Deportivo La Coruña,270,90,180,Spain,3,1,2,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,-1,-1,-1,24
Alejandro Dos Santos Ferreira,22,916358400,1999/01/15,La Liga,2017/2018,Goalkeeper,Atlético Madrid,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Gálvez Jimena,31,613090800,1989/06/05,La Liga,2017/2018,Defender,UD Las Palmas,1980,990,990,Spain,22,11,11,1,1,0,0,0,0,0,0,4,2,2,41,18,23,7,1,0.05,0,0.05,0.09,0,1980,1.86,48,90,248,0,0.36,215,386,180,4
