full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aarón Níguez Esclapez,31,609548400,1989/04/25,Liga NOS,2015/2016,Midfielder,Sporting Braga,358,164,194,Spain,12,6,6,0,0,0,0,0,0,0,0,7,4,3,4,1,3,0,0,0,0,0,0,0,0,1.01,90,30,0,0,0,276,195,-1,19
Abdullahi Shehu,28,731894400,1993/03/12,Liga NOS,2015/2016,Defender,CF União,2282,1154,1128,Nigeria,28,14,14,1,1,0,0,0,0,0,0,8,6,2,37,11,26,5,1,0.04,0,0.04,0.08,0,2282,1.46,62,82,456,0,0.2,221,43,99,7
Abel Enrique Aguilar Tapia,36,473817600,1985/01/06,Liga NOS,2015/2016,Midfielder,CF Os Belenenses,750,419,331,Colombia,9,5,4,1,0,1,0,0,0,0,0,3,1,2,13,10,3,5,0,0.12,0,0.12,0,0.27,750,1.56,58,83,150,0,0.6,141,140,-1,14
Abel Issa Camará,31,631584000,1990/01/06,Liga NOS,2015/2016,Forward,CF Os Belenenses,216,97,119,Guinea-Bissau,4,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1.25,72,54,216,0,0.42,-1,-1,-1,25
Abilio Rafael Barbosa de Sousa,32,583196400,1988/06/24,Liga NOS,2015/2016,Midfielder,Moreirense FC,194,104,90,Portugal,6,5,1,0,0,0,0,0,0,0,0,2,2,0,6,3,3,2,0,0,0,0,0,0,0,2.78,32,32,97,0,0.93,-1,-1,-1,15
Adama François Sene,31,628387200,1989/11/30,Liga NOS,2015/2016,Defender,Vitória Setúbal,90,0,90,Senegal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,16
Aderlan de Lima Silva,30,650934000,1990/08/17,Liga NOS,2015/2016,Defender,Associação Académica de Coimbra OAF,2085,993,1092,Brazil,25,12,13,0,0,0,0,0,0,0,0,3,2,1,40,17,23,4,1,0,0,0,0,0,0,1.73,52,83,521,0,0.17,349,18,131,27
Aderllan Leandro de Jesus Santos,31,608079600,1989/04/08,Liga NOS,2015/2016,Defender,Sporting Braga,180,90,90,Brazil,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,90,90,180,0,0.5,-1,-1,-1,13
Adilson Carlos Tavares Filho,33,571363200,1988/02/09,Liga NOS,2015/2016,Midfielder,FC Arouca,1302,709,593,Brazil,28,15,13,2,2,0,0,0,0,0,0,14,7,7,8,4,4,12,0,0.14,0,0.14,0.25,0,651,0.55,163,47,109,0,0.83,126,304,-1,9
Admilson Estaline Dias de Barros,33,572659200,1988/02/24,Liga NOS,2015/2016,Defender,FC Arouca,1589,902,687,Cape Verde,20,11,9,1,0,1,0,0,0,0,0,8,5,3,18,8,10,7,1,0.06,0,0.06,0,0.13,1589,1.02,88,79,227,0,0.4,199,161,41,16
