full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abdallah N'Dour,27,756345600,1993/12/20,Ligue 1,2017/2018,Defender,Strasbourg,252,72,180,Senegal,5,3,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,0,0,0,0,0,0,1.79,50,50,63,0,1.43,-1,-1,-1,23
Abdoul Camara,31,635472000,1990/02/20,Ligue 1,2017/2018,Forward,Guingamp,896,375,521,Guinea,14,6,8,2,1,1,1,1,0,0,0,4,3,1,19,4,15,0,0,0.3,0.1,0.2,0.24,0.17,448,1.91,47,64,0,896,0,100,139,-1,12
Abdoulaye Bamba,30,640998000,1990/04/24,Ligue 1,2017/2018,Defender,Angers SCO,1533,720,813,Côte d'Ivoire,18,8,10,0,0,0,0,0,0,0,0,1,1,0,25,11,14,2,0,0,0,0,0,0,0,1.47,61,85,767,0,0.12,273,296,125,17
Abdoulaye Diallo,28,701910000,1992/03/29,Ligue 1,2017/2018,Goalkeeper,Rennes,270,180,90,Senegal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,18
Abdoulaye Touré,27,762652800,1994/03/03,Ligue 1,2017/2018,Midfielder,Nantes,2810,1439,1371,France,36,17,19,1,1,0,1,1,0,0,0,12,7,5,32,13,19,3,0,0.06,0.03,0.03,0.06,0,2810,1.02,88,78,937,2810,0.1,229,246,-1,10
Ablie Jallow,22,911001600,1998/11/14,Ligue 1,2017/2018,Forward,Metz,131,72,59,Gambia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.69,131,66,0,0,0,-1,-1,-1,14
Adam Jakubech,24,852163200,1997/01/02,Ligue 1,2017/2018,Goalkeeper,Lille,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ádám Lang,28,727228800,1993/01/17,Ligue 1,2017/2018,Defender,Dijon,234,144,90,Hungary,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,5,2,2,1,0,0,0,0,0,0,2.69,33,78,117,0,0.77,-1,-1,-1,21
Adama Diakhaby,24,836521200,1996/07/04,Ligue 1,2017/2018,Forward,Monaco,849,367,482,France,22,9,13,2,2,0,3,1,2,0,0,10,4,6,12,2,10,3,1,0.53,0.32,0.21,0.49,0,425,1.27,71,39,212,283,0.42,92,15,-1,13
Adama Mbengue,27,754704000,1993/12/01,Ligue 1,2017/2018,Midfielder,Caen,1596,954,642,Senegal,19,11,8,0,0,0,0,0,0,0,0,9,6,3,21,7,14,3,1,0,0,0,0,0,0,1.18,76,84,399,0,0.23,433,429,-1,15
Adama Niane,27,740185200,1993/06/15,Ligue 1,2017/2018,Forward,Troyes,2168,1002,1166,Mali,33,17,16,8,3,5,2,1,1,2,0,7,6,1,32,12,20,6,0,0.42,0.08,0.33,0.27,0.39,271,1.33,68,66,361,1084,0.25,53,174,-1,1
Adama Traoré,25,804294000,1995/06/27,Ligue 1,2017/2018,Midfielder,Monaco,189,109,80,Mali,3,2,1,3,2,1,0,0,0,0,0,2,2,0,2,0,2,1,0,1.43,0,1.43,1.65,1.13,63,0.95,95,63,189,0,0.48,-1,-1,-1,8
Adil Rami,35,504489600,1985/12/27,Ligue 1,2017/2018,Defender,Olympique Marseille,2957,1436,1521,France,33,16,17,1,1,0,2,1,1,0,0,13,7,6,33,14,19,5,0,0.09,0.06,0.03,0.06,0,2957,1,90,90,591,1479,0.15,237,194,42,9
Adrián Luciano Santos Sahibeddine,26,776386800,1994/08/08,Ligue 1,2017/2018,Midfielder,Dijon,29,14,15,France,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,12
Adrien Bongiovanni,21,937782000,1999/09/19,Ligue 1,2017/2018,Midfielder,Monaco,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Adrien Hunou,27,758937600,1994/01/19,Ligue 1,2017/2018,Midfielder,Rennes,1461,657,804,France,24,11,13,5,2,3,1,1,0,0,0,7,4,3,19,8,11,1,0,0.37,0.06,0.31,0.27,0.34,292,1.17,77,61,1461,1461,0.06,55,187,-1,3
Adrien Rabiot,25,796863600,1995/04/02,Ligue 1,2017/2018,Midfielder,PSG,2366,971,1395,France,33,16,17,1,1,0,5,1,4,0,0,17,9,8,18,7,11,2,0,0.23,0.19,0.04,0.09,0,2366,0.68,131,72,1183,473,0.08,215,59,-1,16
Adrien Tameze,26,783907200,1994/11/04,Ligue 1,2017/2018,Midfielder,Nice,1682,901,781,France,26,12,14,0,0,0,1,0,1,0,0,7,5,2,19,10,9,3,0,0.05,0.05,0,0,0,0,1.02,89,65,561,1682,0.16,417,216,-1,17
Adrien Thomasson,27,755481600,1993/12/10,Ligue 1,2017/2018,Midfielder,Nantes,2586,1274,1312,France,36,18,18,5,2,3,3,1,2,0,0,11,6,5,32,15,17,4,0,0.28,0.1,0.17,0.14,0.21,517,1.11,81,72,647,862,0.14,112,140,-1,2
Afonso Mendes Ribeiro Figueiredo,28,726278400,1993/01/06,Ligue 1,2017/2018,Defender,Rennes,220,92,128,Portugal,5,2,3,0,0,0,0,0,0,0,0,3,2,1,4,0,4,1,0,0,0,0,0,0,0,1.64,55,44,220,0,0.41,-1,-1,-1,17
Alassane Pléa,28,731721600,1993/03/10,Ligue 1,2017/2018,Forward,Nice,3042,1584,1458,France,35,18,17,16,5,11,5,3,2,1,1,9,6,3,45,23,22,7,0,0.62,0.15,0.47,0.28,0.68,190,1.33,68,87,435,608,0.21,26,91,-1,2
Alban Lafont,22,917049600,1999/01/23,Ligue 1,2017/2018,Goalkeeper,Toulouse,3420,1710,1710,France,38,19,19,0,0,0,0,0,0,0,0,12,7,5,49,18,31,4,0,0,0,0,0,0,0,1.29,70,90,855,0,0.11,340,347,94,18
