full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Herzog,23,886118400,1998/01/30,Bundesliga,2017/2018,Midfielder,Borussia M'gladbach,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aaron Hunt,34,526172400,1986/09/03,Bundesliga,2017/2018,Midfielder,Hamburger SV,2167,1128,1039,Germany,29,15,14,3,3,0,2,1,1,1,0,7,6,1,33,12,21,1,0,0.21,0.08,0.12,0.24,0,722,1.37,66,75,2167,1084,0.04,127,162,-1,3
Abdou Diallo,24,831164400,1996/05/03,Bundesliga,2017/2018,Defender,Mainz 05,2416,1260,1156,France,27,14,13,2,1,1,1,1,0,0,0,5,4,1,37,14,23,5,0,0.11,0.04,0.07,0.07,0.08,1208,1.38,65,89,483,2416,0.19,171,216,81,10
Abdul Rahman Baba,26,773103600,1994/07/01,Bundesliga,2017/2018,Defender,Schalke 04,33,33,0,Ghana,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,-1,-1,-1,24
Ádám Szalai,33,566006400,1987/12/09,Bundesliga,2017/2018,Forward,Hoffenheim,887,561,326,Hungary,18,8,10,5,5,0,1,1,0,0,0,4,3,1,15,7,8,2,0,0.61,0.1,0.51,0.8,0,177,1.52,59,49,444,887,0.2,19,139,-1,4
Ademola Lookman,23,877302000,1997/10/19,Bundesliga,2017/2018,Forward,RB Leipzig,575,271,304,England,11,5,6,5,2,3,3,1,2,0,0,3,1,2,10,6,4,1,0,1.25,0.47,0.78,0.66,0.89,115,1.57,58,52,575,192,0.16,5,4,-1,4
Admir Mehmedi,30,669081600,1991/03/16,Bundesliga,2017/2018,Forward,Wolfsburg,988,336,652,Switzerland,17,7,10,3,1,2,3,1,2,0,0,4,2,2,22,5,17,3,0,0.55,0.27,0.27,0.27,0.28,329,2,45,58,329,329,0.27,59,26,-1,6
Ailton Ferreira Silva,26,795312000,1995/03/16,Bundesliga,2017/2018,Defender,Stuttgart,106,17,89,Brazil,5,1,4,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1.7,53,21,0,0,0,-1,-1,-1,14
Albin Ekdal,31,617583600,1989/07/27,Bundesliga,2017/2018,Midfielder,Hamburger SV,1109,520,589,Sweden,19,10,9,0,0,0,1,0,1,0,0,4,4,0,15,3,12,3,0,0.08,0.08,0,0,0,0,1.22,74,58,370,1109,0.24,284,163,-1,26
Aleksandar Dragović,30,668217600,1991/03/06,Bundesliga,2017/2018,Defender,Bayer Leverkusen,44,0,44,Austria,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.05,44,44,0,0,0,-1,-1,-1,19
Aleksandar Ignjovski,30,664934400,1991/01/27,Bundesliga,2017/2018,Defender,Freiburg,0,0,0,Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alessandro Schöpf,27,760579200,1994/02/07,Bundesliga,2017/2018,Midfielder,Schalke 04,806,431,375,Austria,15,8,7,0,0,0,0,0,0,0,0,7,4,3,9,3,6,3,0,0,0,0,0,0,0,1,90,54,269,0,0.33,246,228,-1,14
Alexander Esswein,30,638323200,1990/03/25,Bundesliga,2017/2018,Midfielder,Hertha BSC,612,285,327,Germany,16,7,9,2,0,2,1,0,1,0,0,3,1,2,10,6,4,0,0,0.44,0.15,0.29,0,0.55,306,1.47,61,38,0,612,0,53,85,-1,6
Alexander Hack,27,747442800,1993/09/07,Bundesliga,2017/2018,Defender,Mainz 05,1287,584,703,Germany,15,7,8,1,0,1,0,0,0,0,0,4,3,1,18,7,11,2,0,0.07,0,0.07,0,0.13,1287,1.26,72,86,644,0,0.14,174,232,56,15
Alexander Isak,21,937868400,1999/09/20,Bundesliga,2017/2018,Forward,Borussia Dortmund,116,93,23,Sweden,5,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,-1,-1,-1,23
Alexander Meier,38,411609600,1983/01/17,Bundesliga,2017/2018,Forward,Eintracht Frankfurt,3,3,0,Germany,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0,30,30,0,3,0,0,3,0,0,0,-1,-1,-1,7
Alexander Meyer,29,671497200,1991/04/12,Bundesliga,2017/2018,Goalkeeper,Stuttgart,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Nübel,24,844038000,1996/09/29,Bundesliga,2017/2018,Goalkeeper,Schalke 04,44,44,0,Germany,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,19
Alexander Schwolow,28,707439600,1992/06/01,Bundesliga,2017/2018,Goalkeeper,Freiburg,2907,1467,1440,Germany,33,17,16,0,0,0,0,0,0,0,0,9,7,2,48,14,34,0,0,0,0,0,0,0,0,1.49,61,88,0,0,0,367,321,106,14
Alexander Stolz,37,434847600,1983/10/12,Bundesliga,2017/2018,Goalkeeper,Hoffenheim,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexandru Maxim,30,647391600,1990/07/07,Bundesliga,2017/2018,Midfielder,Mainz 05,958,513,445,Romania,22,11,11,2,2,0,2,0,2,0,0,3,3,0,17,9,8,4,0,0.38,0.19,0.19,0.35,0,479,1.6,56,44,240,479,0.38,90,62,-1,7
Alfreð Finnbogason,32,602294400,1989/02/01,Bundesliga,2017/2018,Forward,Augsburg,1826,879,947,Iceland,22,10,12,12,9,3,3,3,0,3,0,5,3,2,23,10,13,2,0,0.74,0.15,0.59,0.92,0.29,152,1.13,79,83,913,609,0.1,13,82,-1,2
Amine Harit,23,866588400,1997/06/17,Bundesliga,2017/2018,Midfielder,Schalke 04,2052,1105,947,France,31,15,16,3,1,2,3,3,0,1,0,10,5,5,22,11,11,3,0,0.26,0.13,0.13,0.08,0.19,684,0.96,93,66,684,684,0.13,121,99,-1,8
Amir Abrashi,30,638492400,1990/03/26,Bundesliga,2017/2018,Midfielder,Freiburg,852,435,417,Albania,12,6,6,0,0,0,0,0,0,0,0,4,3,1,10,4,6,2,0,0,0,0,0,0,0,1.06,85,71,426,0,0.21,323,327,-1,19
