full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abel Issa Camará,31,631584000,1990/01/06,Liga NOS,2016/2017,Forward,CF Os Belenenses,2245,1126,1119,Guinea-Bissau,28,14,14,4,2,2,0,0,0,2,1,6,4,2,33,13,20,7,0,0.16,0,0.16,0.16,0.16,561,1.32,68,80,321,0,0.28,100,335,-1,2
Adama Traoré,25,804294000,1995/06/27,Liga NOS,2016/2017,Midfielder,Rio Ave FC,113,62,51,Mali,7,4,3,1,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0.8,0,0.8,0,1.76,113,0,0,16,0,0,0,-1,-1,-1,10
Adilson Carlos Tavares Filho,33,571363200,1988/02/09,Liga NOS,2016/2017,Midfielder,FC Arouca,2076,1024,1052,Brazil,27,14,13,3,1,2,1,1,0,0,0,5,4,1,33,13,20,6,0,0.17,0.04,0.13,0.09,0.17,692,1.43,63,77,346,2076,0.26,121,182,-1,4
Admilson Estaline Dias de Barros,33,572659200,1988/02/24,Liga NOS,2016/2017,Defender,Paços de Ferreira,1724,854,870,Cape Verde,22,11,11,0,0,0,0,0,0,0,0,9,6,3,19,4,15,8,1,0,0,0,0,0,0,0.99,91,78,192,0,0.47,322,316,49,19
Adrián,34,536630400,1987/01/03,Liga NOS,2016/2017,Goalkeeper,Porto,149,114,35,Spain,5,2,3,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.6,149,30,0,0,0,-1,-1,-1,21
Adriano Facchini,38,416275200,1983/03/12,Liga NOS,2016/2017,Goalkeeper,CD Nacional,1326,720,606,Brazil,15,8,7,0,0,0,0,0,0,0,0,3,1,2,25,9,16,2,0,0,0,0,0,0,0,1.7,53,88,663,0,0.14,245,238,152,16
Adrien Sebastian Perruchet Silva,32,605923200,1989/03/15,Liga NOS,2016/2017,Midfielder,Sporting CP,2160,1044,1116,Portugal,27,14,13,4,2,2,2,1,1,2,2,10,6,4,25,8,17,6,0,0.25,0.08,0.17,0.17,0.16,540,1.04,86,80,360,1080,0.25,95,140,-1,4
Afonso Miguel Castro Vilhena Taira,28,708735600,1992/06/16,Liga NOS,2016/2017,Midfielder,GD Estoril Praia,1520,851,669,Portugal,20,12,8,0,0,0,0,0,0,0,0,4,2,2,21,14,7,3,0,0,0,0,0,0,0,1.24,72,76,507,0,0.18,344,310,-1,24
Ahmed Hassan Mahgoub,28,731289600,1993/03/05,Liga NOS,2016/2017,Forward,Sporting Braga,964,507,457,Egypt,14,8,6,2,2,0,2,2,0,0,0,5,3,2,9,4,5,2,0,0.37,0.19,0.19,0.36,0,482,0.84,107,69,482,482,0.19,85,46,-1,10
Ahmed Sayed,25,821232000,1996/01/10,Liga NOS,2016/2017,Midfielder,CD Nacional,803,335,468,Egypt,13,7,6,2,1,1,0,0,0,0,0,2,1,1,20,5,15,1,0,0.22,0,0.22,0.27,0.19,402,2.24,40,62,803,0,0.11,74,239,-1,4
Aidi Fulangxisi,30,661392000,1990/12/17,Liga NOS,2016/2017,Defender,Boavista FC,88,7,81,China,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,-1,-1,-1,31
Ailton Ferreira Silva,26,795312000,1995/03/16,Liga NOS,2016/2017,Defender,GD Estoril Praia,1329,742,587,Brazil,18,10,8,0,0,0,1,0,1,0,0,3,2,1,15,8,7,10,0,0.07,0.07,0,0,0,0,1.02,89,74,133,1329,0.68,275,152,54,20
Alan Eduardo Schons,27,738198000,1993/05/23,Liga NOS,2016/2017,Midfielder,Moreirense FC,1000,304,696,Brazil,20,8,12,1,1,0,0,0,0,0,0,3,1,2,20,4,16,4,0,0.09,0,0.09,0.3,0,1000,1.8,50,50,250,0,0.36,155,354,-1,10
Alan Nahuel Ruiz,27,745714800,1993/08/18,Liga NOS,2016/2017,Midfielder,Sporting CP,1431,705,726,Argentina,23,10,13,6,3,3,3,2,1,0,0,10,5,5,10,2,8,8,0,0.57,0.19,0.38,0.38,0.37,239,0.63,143,62,179,477,0.5,25,47,-1,2
Alan Osório da Costa Silva,41,306543600,1979/09/18,Liga NOS,2016/2017,Forward,Sporting Braga,810,427,383,Portugal,22,11,11,1,1,0,2,1,1,1,0,6,3,3,7,5,2,2,0,0.33,0.22,0.11,0.21,0,810,0.78,116,37,405,405,0.22,140,39,-1,15
