full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abdón Prats Bastidas,28,723686400,1992/12/07,La Liga,2010/2011,Forward,RCD Mallorca,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Abdoulay Konko,37,447638400,1984/03/09,La Liga,2010/2011,Defender,Sevilla FC,812,494,318,France,11,6,5,2,0,2,0,0,0,0,0,1,1,0,13,7,6,4,1,0.22,0,0.22,0,0.57,406,1.44,62,74,203,0,0.44,94,395,121,6
Abel Enrique Aguilar Tapia,36,473817600,1985/01/06,La Liga,2010/2011,Midfielder,Hércules CF,2871,1394,1477,Colombia,34,17,17,0,0,0,0,0,0,0,0,7,4,3,50,24,26,13,1,0,0,0,0,0,0,1.57,57,84,205,0,0.44,347,316,-1,23
Abraham Paz Cruz,42,299462400,1979/06/29,La Liga,2010/2011,Defender,Hércules CF,2429,1307,1122,Spain,29,15,14,2,2,0,0,0,0,0,0,7,5,2,38,19,19,7,0,0.07,0,0.07,0.14,0,1215,1.41,64,84,347,0,0.26,198,320,113,5
Ádám Pintér,33,582076800,1988/06/12,La Liga,2010/2011,Midfielder,Real Zaragoza,368,5,363,Hungary,9,1,8,0,0,0,0,0,0,0,0,1,0,1,7,0,7,4,1,0,0,0,0,0,0,1.71,53,41,92,0,0.98,339,418,-1,17
Adrián,34,536630400,1987/01/03,La Liga,2010/2011,Goalkeeper,Deportivo La Coruña,2674,1334,1340,Spain,36,18,18,8,4,4,3,2,1,2,0,12,8,4,33,15,18,2,0,0.37,0.1,0.27,0.27,0.27,334,1.11,81,74,1337,891,0.07,70,171,55,1
Adrián Colunga Pérez,36,469497600,1984/11/17,La Liga,2010/2011,Forward,Getafe CF,1861,996,865,Spain,29,14,15,8,6,2,1,0,1,2,0,8,6,2,27,8,19,1,0,0.44,0.05,0.39,0.54,0.21,233,1.31,69,64,1861,1861,0.05,34,233,-1,2
Adrian Gonzalez,33,580521600,1988/05/25,La Liga,2010/2011,Midfielder,Racing Santander,1314,503,811,Spain,23,10,13,0,0,0,2,0,2,0,1,5,2,3,17,6,11,2,0,0.14,0.14,0,0,0,0,1.16,77,57,657,657,0.14,381,119,-1,24
Adrián Sardinero Corpa,30,655776000,1990/10/13,La Liga,2010/2011,Forward,Getafe CF,464,202,262,Spain,11,5,6,1,1,0,0,0,0,0,0,2,2,0,6,2,4,0,0,0.19,0,0.19,0.45,0,464,1.16,77,42,0,0,0,109,344,-1,13
Adrián Sixto Lois,32,603244800,1989/02/12,La Liga,2010/2011,Midfielder,Levante UD,11,0,11,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,17
Adriano Correia Claro,36,467596800,1984/10/26,La Liga,2010/2011,Defender,FC Barcelona,949,333,616,Brazil,15,6,9,0,0,0,1,0,1,0,0,7,2,5,6,4,2,3,0,0.09,0.09,0,0,0,0,0.57,158,63,316,949,0.28,386,183,8,26
Aitor Fernández Abarisketa,30,673228800,1991/05/03,La Liga,2010/2011,Goalkeeper,Athletic Club Bilbao,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aitor Ocio Carrión,44,217987200,1976/11/28,La Liga,2010/2011,Defender,Athletic Club Bilbao,279,99,180,Spain,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,1.29,70,70,279,0,0.32,283,292,89,14
Akihiro Ienaga,35,519004800,1986/06/13,La Liga,2010/2011,Midfielder,RCD Mallorca,460,223,237,Japan,14,6,8,2,2,0,1,0,1,0,0,3,3,0,6,2,4,2,0,0.59,0.2,0.39,0.81,0,230,1.17,77,33,230,460,0.39,36,72,-1,9
Alain Álvarez Menéndez,31,626918400,1989/11/13,La Liga,2010/2011,Defender,Sporting Gijón,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alain Didier Zokora-Déguy,40,345600000,1980/12/14,La Liga,2010/2011,Midfielder,Sevilla FC,1548,934,614,Côte d'Ivoire,23,13,10,0,0,0,1,0,1,0,0,5,4,1,29,18,11,10,0,0.06,0.06,0,0,0,0,1.69,53,67,155,1548,0.58,318,220,-1,29
Albert Canal Bartrina,30,679104000,1991/07/10,La Liga,2010/2011,Defender,RCD Espanyol,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Albert Crusat Domene,39,390096000,1982/05/13,La Liga,2010/2011,Midfielder,Almería,2561,1225,1336,Spain,34,16,18,3,2,1,5,2,3,0,0,2,0,2,46,23,23,5,0,0.28,0.18,0.11,0.15,0.07,854,1.62,56,75,512,512,0.18,155,92,-1,4
Albert Luque Martos,43,258422400,1978/03/11,La Liga,2010/2011,Forward,Málaga CF,74,67,7,Spain,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.22,74,25,74,0,1.22,-1,-1,-1,27
Alberto Botía Rabasco,32,601862400,1989/01/27,La Liga,2010/2011,Defender,Sporting Gijón,2439,1418,1021,Spain,28,16,12,1,1,0,0,0,0,0,0,9,6,3,26,14,12,13,1,0.04,0,0.04,0.06,0,2439,0.96,94,87,174,0,0.52,239,429,30,9
Alberto de la Bella,35,502329600,1985/12/02,La Liga,2010/2011,Defender,Real Sociedad,2528,1376,1152,Spain,30,16,14,0,0,0,1,1,0,0,0,8,8,0,36,11,25,4,0,0.04,0.04,0,0,0,0,1.28,70,84,632,2528,0.14,422,247,87,21
Alberto Escassi Oliva,32,604627200,1989/02/28,La Liga,2010/2011,Midfielder,Getafe CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Facundo Costa,36,474076800,1985/01/09,La Liga,2010/2011,Midfielder,Valencia CF,1628,870,758,Argentina,24,13,11,4,2,2,2,1,1,0,0,8,7,1,19,6,13,11,0,0.33,0.11,0.22,0.21,0.24,407,1.05,86,68,148,814,0.61,91,165,-1,5
Alberto López Arteseros,33,573868800,1988/03/09,La Liga,2010/2011,Midfielder,RCD Mallorca,90,90,0,Spain,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,21
Alberto Lopo García,41,326332800,1980/05/05,La Liga,2010/2011,Defender,Deportivo La Coruña,2896,1456,1440,Spain,33,17,16,2,2,0,1,1,0,0,0,13,8,5,31,13,18,15,1,0.09,0.03,0.06,0.12,0,1448,0.96,93,88,193,2896,0.47,204,263,28,5
Alberto Lora Ramos,34,543628800,1987/03/25,La Liga,2010/2011,Defender,Sporting Gijón,3170,1550,1620,Spain,36,18,18,0,0,0,3,1,2,0,0,14,9,5,36,12,24,8,1,0.09,0.09,0,0,0,0,1.02,88,88,396,1057,0.23,253,185,37,29
Alberto Noguera Ripoll,31,622598400,1989/09/24,La Liga,2010/2011,Midfielder,Atlético Madrid,5,5,0,Spain,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,24
Alberto Perea Correoso,30,661564800,1990/12/19,La Liga,2010/2011,Forward,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alberto Rivera Pizarro,43,256435200,1978/02/16,La Liga,2010/2011,Midfielder,Sporting Gijón,2560,1427,1133,Spain,30,16,14,0,0,0,2,2,0,0,0,10,7,3,31,13,18,5,0,0.07,0.07,0,0,0,0,1.09,83,85,512,1280,0.18,258,202,-1,28
Aldo Pedro Duscher,42,290908800,1979/03/22,La Liga,2010/2011,Midfielder,RCD Espanyol,1275,483,792,Argentina,18,8,10,0,0,0,0,0,0,0,0,5,4,1,23,6,17,9,0,0,0,0,0,0,0,1.62,55,71,142,0,0.64,285,289,-1,23
Alejandro Alfaro Ligero,34,533088000,1986/11/23,La Liga,2010/2011,Midfielder,Sevilla FC,714,291,423,Spain,20,10,10,2,1,1,2,1,1,0,0,2,2,0,15,5,10,1,0,0.5,0.25,0.25,0.31,0.21,357,1.89,48,36,714,357,0.13,77,54,-1,8
Alejandro Berenguer Muñoz,32,614131200,1989/06/18,La Liga,2010/2011,Goalkeeper,Hércules CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Damián Domínguez,40,360979200,1981/06/10,La Liga,2010/2011,Midfielder,Valencia CF,323,231,92,Argentina,9,6,3,0,0,0,1,1,0,0,0,4,3,1,1,1,0,1,0,0.28,0.28,0,0,0,0,0.28,323,36,323,323,0.28,299,40,-1,22
Alejandro Fernández Iglesias,28,719107200,1992/10/15,La Liga,2010/2011,Midfielder,Real Madrid,0,0,0,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Pérez Navarro,29,681868800,1991/08/11,La Liga,2010/2011,Defender,Getafe CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alejandro Sánchez Benítez,30,665539200,1991/02/03,La Liga,2010/2011,Goalkeeper,Real Zaragoza,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexandros Tziolis,36,477100800,1985/02/13,La Liga,2010/2011,Midfielder,Racing Santander,729,376,353,Greece,10,5,5,0,0,0,0,0,0,0,0,1,1,0,11,4,7,1,0,0,0,0,0,0,0,1.36,66,73,729,0,0.12,382,386,-1,23
Alexis,36,491961600,1985/08/04,La Liga,2010/2011,Defender,Sevilla FC,1838,989,849,Spain,21,11,10,0,0,0,0,0,0,0,0,4,3,1,31,13,18,9,1,0,0,0,0,0,0,1.52,59,88,204,0,0.44,323,396,140,22
Álvaro,31,631756800,1990/01/08,La Liga,2010/2011,Defender,Racing Santander,262,172,90,Spain,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,0,0,0,0,0,0,0,1.03,87,87,131,0,0.69,-1,-1,-1,29
Álvaro Arbeloa Coca,38,411609600,1983/01/17,La Liga,2010/2011,Defender,Real Madrid,1848,840,1008,Spain,26,11,15,0,0,0,1,1,0,0,0,11,6,5,12,3,9,7,1,0.05,0.05,0,0,0,0,0.58,154,71,264,1848,0.34,397,228,9,30
