full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Hunt,34,526172400,1986/09/03,Bundesliga,2013/2014,Midfielder,Werder Bremen,2678,1368,1310,Germany,31,16,15,7,4,3,6,3,3,2,1,9,6,3,57,25,32,2,0,0.44,0.2,0.24,0.26,0.21,383,1.92,47,86,1339,446,0.07,80,58,-1,1
Adam Hloušek,32,598579200,1988/12/20,Bundesliga,2013/2014,Defender,Nürnberg,2280,1067,1213,Czech Republic,28,13,15,3,0,3,2,0,2,0,0,4,3,1,43,18,25,5,0,0.2,0.08,0.12,0,0.22,760,1.7,53,81,456,1140,0.2,137,152,103,5
Ádám Szalai,33,566006400,1987/12/09,Bundesliga,2013/2014,Forward,Schalke 04,1387,832,555,Hungary,28,15,13,7,4,3,1,0,1,0,0,11,7,4,18,10,8,2,0,0.52,0.06,0.45,0.43,0.49,198,1.17,77,50,694,1387,0.13,34,179,-1,3
Adelino André Vieira Freitas,35,506908800,1986/01/24,Bundesliga,2013/2014,Midfielder,Wolfsburg,647,352,295,Portugal,11,6,5,1,1,0,1,0,1,0,0,2,2,0,8,3,5,1,0,0.28,0.14,0.14,0.26,0,647,1.11,81,59,647,647,0.14,125,104,-1,13
Admir Mehmedi,30,669081600,1991/03/16,Bundesliga,2013/2014,Forward,Freiburg,2615,1347,1268,Switzerland,32,16,16,12,9,3,4,2,2,1,0,5,1,4,49,24,25,3,1,0.55,0.14,0.41,0.6,0.21,218,1.69,53,82,654,654,0.14,41,103,-1,1
Adrian Nikci,31,626659200,1989/11/10,Bundesliga,2013/2014,Midfielder,Hannover 96,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aleksandar Ignjovski,30,664934400,1991/01/27,Bundesliga,2013/2014,Defender,Werder Bremen,810,364,446,Serbia,14,7,7,0,0,0,0,0,0,0,0,6,3,3,12,3,9,3,0,0,0,0,0,0,0,1.33,68,58,270,0,0.33,306,294,51,22
Alessandro Schöpf,27,760579200,1994/02/07,Bundesliga,2013/2014,Midfielder,Bayern München,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Baumjohann,34,538358400,1987/01/23,Bundesliga,2013/2014,Midfielder,Hertha BSC,518,284,234,Germany,9,4,5,0,0,0,3,3,0,0,0,3,2,1,4,1,3,1,0,0.52,0.52,0,0,0,0,0.69,130,58,518,173,0.17,284,4,-1,21
Alexander Esswein,30,638323200,1990/03/25,Bundesliga,2013/2014,Midfielder,Augsburg,737,382,355,Germany,18,10,8,0,0,0,1,0,1,0,0,3,2,1,12,3,9,0,0,0.12,0.12,0,0,0,0,1.47,61,41,0,737,0,348,118,-1,17
Alexander Madlung,38,395190000,1982/07/10,Bundesliga,2013/2014,Defender,Eintracht Frankfurt,1262,542,720,Germany,16,8,8,2,0,2,0,0,0,0,0,6,5,1,24,7,17,1,0,0.14,0,0.14,0,0.25,631,1.71,53,79,1262,0,0.07,123,260,104,7
Alexander Manninger,43,234226800,1977/06/03,Bundesliga,2013/2014,Goalkeeper,Augsburg,1170,630,540,Austria,13,7,6,0,0,0,0,0,0,0,0,0,0,0,22,10,12,0,0,0,0,0,0,0,0,1.69,53,90,0,0,0,247,270,99,15
Alexander Meier,38,411609600,1983/01/17,Bundesliga,2013/2014,Forward,Eintracht Frankfurt,1558,790,768,Germany,21,11,10,8,6,2,2,1,1,1,0,6,4,2,28,6,22,1,0,0.58,0.12,0.46,0.68,0.23,195,1.62,56,74,1558,779,0.06,30,119,-1,2
Alexander Mühling,28,715647600,1992/09/04,Bundesliga,2013/2014,Midfielder,Bayer Leverkusen,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Schwolow,28,707439600,1992/06/01,Bundesliga,2013/2014,Goalkeeper,Freiburg,90,0,90,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,17
Alexander Stephan,34,527122800,1986/09/14,Bundesliga,2013/2014,Goalkeeper,Nürnberg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexander Stolz,37,434847600,1983/10/12,Bundesliga,2013/2014,Goalkeeper,Hoffenheim,17,0,17,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,-1,-1,16
Alexandru Maxim,30,647391600,1990/07/07,Bundesliga,2013/2014,Midfielder,Stuttgart,1683,847,836,Romania,29,14,15,7,5,2,9,3,6,0,0,5,2,3,33,15,18,3,0,0.86,0.48,0.37,0.53,0.22,240,1.76,51,58,561,187,0.16,51,5,-1,3
Álvaro Domínguez Soto,31,611190000,1989/05/14,Bundesliga,2013/2014,Defender,Borussia M'gladbach,1766,866,900,Spain,21,10,11,1,1,0,1,1,0,0,0,5,3,2,28,9,19,2,0,0.1,0.05,0.05,0.1,0,1766,1.43,63,84,883,1766,0.1,211,199,62,12
Amin Younes,27,744591600,1993/08/05,Bundesliga,2013/2014,Forward,Borussia M'gladbach,168,68,100,Germany,14,8,6,0,0,0,1,0,1,0,0,2,2,0,1,0,1,0,0,0.54,0.54,0,0,0,0,0.54,168,12,0,168,0,-1,-1,-1,15
Anderson Soares de Oliveira,33,568771200,1988/01/10,Bundesliga,2013/2014,Defender,Eintracht Frankfurt,1203,540,663,Brazil,14,6,8,0,0,0,1,1,0,0,0,3,0,3,19,10,9,3,0,0.07,0.07,0,0,0,0,1.42,63,86,401,1203,0.22,272,171,61,16
André Hahn,30,650502000,1990/08/12,Bundesliga,2013/2014,Forward,Augsburg,2735,1375,1360,Germany,32,16,16,12,8,4,8,3,5,0,0,5,2,3,45,21,24,10,0,0.66,0.26,0.39,0.52,0.26,228,1.48,61,85,274,342,0.33,47,35,-1,1
Andre Hoffmann,28,730857600,1993/02/28,Bundesliga,2013/2014,Midfielder,Hannover 96,1416,623,793,Germany,23,11,12,0,0,0,1,1,0,0,0,4,3,1,23,6,17,3,1,0.06,0.06,0,0,0,0,1.46,62,62,354,1416,0.25,314,191,-1,24
Andreas Beck,34,542592000,1987/03/13,Bundesliga,2013/2014,Defender,Hoffenheim,2958,1518,1440,Germany,33,17,16,1,1,0,3,2,1,0,0,3,3,0,64,29,35,5,0,0.12,0.09,0.03,0.06,0,2958,1.95,46,90,592,986,0.15,227,143,133,13
Andreas Ottl,36,478483200,1985/03/01,Bundesliga,2013/2014,Midfielder,Augsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Andrés Guardado,34,528246000,1986/09/27,Bundesliga,2013/2014,Midfielder,Bayer Leverkusen,268,180,88,Mexico,4,2,2,0,0,0,0,0,0,0,0,1,0,1,5,4,1,2,0,0,0,0,0,0,0,1.68,54,67,134,0,0.67,-1,-1,-1,22
Andrés Palop Cervera,47,120092400,1973/10/21,Bundesliga,2013/2014,Goalkeeper,Bayer Leverkusen,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Änis Ben-Hatira,32,585183600,1988/07/17,Bundesliga,2013/2014,Forward,Hertha BSC,1539,819,720,Tunisia,21,11,10,3,1,2,2,2,0,0,0,4,4,0,23,7,16,2,0,0.29,0.12,0.18,0.11,0.25,513,1.35,67,73,770,770,0.12,103,117,-1,4
Anthony Gildas Kofi Annan,34,522284400,1986/07/20,Bundesliga,2013/2014,Midfielder,Schalke 04,29,16,13,Ghana,3,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3.1,29,10,0,0,0,-1,-1,-1,18
Anthony Modeste,32,576975600,1988/04/13,Bundesliga,2013/2014,Forward,Hoffenheim,1627,943,684,France,29,14,15,12,6,6,2,2,0,0,0,2,2,0,36,18,18,4,1,0.77,0.11,0.66,0.57,0.79,136,1.99,45,56,325,814,0.28,7,132,-1,2
Anthony Syhre,26,795484800,1995/03/18,Bundesliga,2013/2014,Defender,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Antonio Rüdiger,28,731116800,1993/03/03,Bundesliga,2013/2014,Defender,Stuttgart,2694,1440,1254,Germany,30,16,14,2,1,1,0,0,0,0,0,5,2,3,47,25,22,3,1,0.07,0,0.07,0.06,0.07,1347,1.57,57,90,674,0,0.13,184,329,84,7
Antonio-Mirko Colak,27,748220400,1993/09/16,Bundesliga,2013/2014,Forward,Nürnberg,156,54,102,Croatia,6,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,2.31,39,26,156,0,0.58,-1,-1,-1,13
Arjen Robben,37,443664000,1984/01/23,Bundesliga,2013/2014,Midfielder,Bayern München,1670,1005,665,Netherlands,27,16,11,11,10,1,6,2,4,1,0,15,8,7,9,7,2,0,0,0.92,0.32,0.59,0.9,0.14,152,0.49,186,62,0,278,0,13,20,-1,3
Arkadiusz Milik,27,762393600,1994/02/28,Bundesliga,2013/2014,Forward,Augsburg,609,361,248,Poland,18,10,8,2,1,1,0,0,0,0,0,2,1,1,7,3,4,1,0,0.3,0,0.3,0.25,0.36,305,1.03,87,34,609,0,0.15,68,284,-1,7
Arthur Etienne Boka,37,418086000,1983/04/01,Bundesliga,2013/2014,Defender,Stuttgart,1779,814,965,Côte d'Ivoire,25,13,12,1,1,0,0,0,0,0,0,4,2,2,36,13,23,5,0,0.05,0,0.05,0.11,0,1779,1.82,49,71,356,0,0.25,207,328,117,14
Artoms Rudņevs,33,569030400,1988/01/13,Bundesliga,2013/2014,Forward,Hannover 96,1201,495,706,Latvia,23,10,13,4,3,1,3,1,2,0,0,5,1,4,21,11,10,2,0,0.52,0.22,0.3,0.55,0.13,300,1.57,57,52,601,400,0.15,66,52,-1,3
Artur Sobiech,30,645145200,1990/06/11,Bundesliga,2013/2014,Forward,Hannover 96,1031,573,458,Poland,17,9,8,3,2,1,0,0,0,0,0,2,2,0,24,11,13,2,0,0.26,0,0.26,0.31,0.2,344,2.1,43,61,516,0,0.17,76,319,-1,5
Assani Lukimya-Mulongoti,35,506995200,1986/01/25,Bundesliga,2013/2014,Defender,Werder Bremen,1611,936,675,Congo DR,23,13,10,0,0,0,0,0,0,0,0,6,3,3,42,27,15,3,0,0,0,0,0,0,0,2.35,38,70,537,0,0.17,305,293,149,27
Atsuto Uchida,32,575424000,1988/03/27,Bundesliga,2013/2014,Defender,Schalke 04,1521,720,801,Japan,17,8,9,0,0,0,3,3,0,0,0,7,3,4,25,12,13,5,0,0.18,0.18,0,0,0,0,1.48,61,89,304,507,0.3,360,74,74,28
Aykut Özer,28,725846400,1993/01/01,Bundesliga,2013/2014,Goalkeeper,Eintracht Frankfurt,0,0,0,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Bas Dost,31,612572400,1989/05/30,Bundesliga,2013/2014,Forward,Wolfsburg,587,275,312,Netherlands,13,7,6,4,2,2,0,0,0,0,0,1,1,0,17,8,9,0,0,0.61,0,0.61,0.65,0.58,147,2.61,35,45,0,0,0,11,250,-1,5
