full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Aaron Leya Iseka,23,879552000,1997/11/15,Ligue 1,2016/2017,Forward,Olympique Marseille,258,180,78,Belgium,8,5,3,0,0,0,2,1,1,0,0,5,5,0,1,0,1,0,0,0.7,0.7,0,0,0,0,0.35,258,32,0,129,0,-1,-1,-1,21
Abdelhamid El Kaoutari,31,637632000,1990/03/17,Ligue 1,2016/2017,Defender,Bastia,1352,562,790,Morocco,18,8,10,0,0,0,0,0,0,0,0,4,4,0,29,3,26,2,1,0,0,0,0,0,0,1.93,47,75,676,0,0.13,289,288,180,11
Abdou Diallo,24,831164400,1996/05/03,Ligue 1,2016/2017,Defender,Monaco,386,116,270,France,5,2,3,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0.7,129,77,0,0,0,254,380,12,23
Abdou Karim Coulibaly,27,739062000,1993/06/02,Ligue 1,2016/2017,Midfielder,Nancy,562,296,266,France,9,5,4,0,0,0,0,0,0,0,0,4,2,2,5,4,1,0,0,0,0,0,0,0,0,0.8,112,62,0,0,0,242,318,-1,15
Abdoulaye Bamba,30,640998000,1990/04/24,Ligue 1,2016/2017,Defender,Angers SCO,593,367,226,Côte d'Ivoire,8,5,3,0,0,0,2,1,1,0,0,3,3,0,8,2,6,2,0,0.3,0.3,0,0,0,0,1.21,74,74,297,297,0.3,257,16,98,15
Abdoulaye Diallo,28,701910000,1992/03/29,Ligue 1,2016/2017,Goalkeeper,Rennes,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Abdoulaye Keita,27,757728000,1994/01/05,Ligue 1,2016/2017,Midfielder,Bastia,1464,654,810,Mali,21,9,12,0,0,0,0,0,0,0,0,2,2,0,26,5,21,2,0,0,0,0,0,0,0,1.6,56,70,732,0,0.12,293,258,-1,15
Abdoulaye Sadio Diallo,30,662342400,1990/12/28,Ligue 1,2016/2017,Midfielder,Bastia,1419,813,606,Guinea,28,14,14,3,2,1,3,0,3,0,0,5,4,1,19,5,14,3,0,0.38,0.19,0.19,0.22,0.15,473,1.21,75,51,473,473,0.19,101,62,-1,3
Abdoulaye Touré,27,762652800,1994/03/03,Ligue 1,2016/2017,Midfielder,Nantes,369,254,115,France,12,7,5,0,0,0,0,0,0,0,0,4,3,1,8,7,1,1,0,0,0,0,0,0,0,1.95,46,31,369,0,0.24,260,316,-1,15
Abdoulaye Traoré,33,569376000,1988/01/17,Ligue 1,2016/2017,Midfielder,Bordeaux,89,36,53,Mali,6,3,3,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1.01,89,15,0,0,0,-1,-1,-1,18
Abdul Majeed Waris,29,685234800,1991/09/18,Ligue 1,2016/2017,Forward,Lorient,2840,1405,1435,Ghana,35,17,18,9,5,4,5,1,4,1,2,4,3,1,54,24,30,5,0,0.44,0.16,0.29,0.32,0.25,316,1.71,53,81,568,568,0.16,63,82,-1,2
Ádám Lang,28,727228800,1993/01/17,Ligue 1,2016/2017,Defender,Dijon,1626,861,765,Hungary,19,10,9,0,0,0,0,0,0,0,0,6,5,1,23,9,14,4,0,0,0,0,0,0,0,1.27,71,86,407,0,0.22,301,281,110,13
Adam Ounas,24,847670400,1996/11/11,Ligue 1,2016/2017,Midfielder,Bordeaux,1216,519,697,Algeria,26,13,13,3,0,3,2,1,1,1,0,7,4,3,18,10,8,6,1,0.37,0.15,0.22,0,0.39,405,1.33,68,47,174,608,0.52,90,87,-1,8
Adama Diakhaby,24,836521200,1996/07/04,Ligue 1,2016/2017,Forward,Rennes,708,307,401,France,25,11,14,4,3,1,0,0,0,1,0,7,4,3,10,3,7,2,0,0.51,0,0.51,0.88,0.22,177,1.27,71,28,354,0,0.25,18,381,-1,2
Adama Traoré,25,804294000,1995/06/27,Ligue 1,2016/2017,Midfielder,Monaco,281,110,171,Mali,5,3,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0.64,0,0.64,0.82,0.53,141,0,0,56,281,0,0.32,14,350,-1,13
Adrien Hunou,27,758937600,1994/01/19,Ligue 1,2016/2017,Midfielder,Rennes,1132,680,452,France,22,12,10,1,1,0,0,0,0,0,0,6,5,1,14,6,8,2,0,0.08,0,0.08,0.13,0,1132,1.11,81,51,566,0,0.16,174,282,-1,9
Adrien Rabiot,25,796863600,1995/04/02,Ligue 1,2016/2017,Midfielder,PSG,1931,928,1003,France,27,12,15,3,3,0,2,1,1,0,0,16,8,8,9,2,7,2,0,0.23,0.09,0.14,0.29,0,644,0.42,215,72,966,966,0.09,120,153,-1,9
Adrien Thomasson,27,755481600,1993/12/10,Ligue 1,2016/2017,Midfielder,Nantes,1927,947,980,France,29,15,14,2,2,0,2,1,1,0,0,5,4,1,35,12,23,6,1,0.19,0.09,0.09,0.19,0,964,1.63,55,66,275,964,0.33,157,157,-1,6
Afonso Mendes Ribeiro Figueiredo,28,726278400,1993/01/06,Ligue 1,2016/2017,Defender,Rennes,257,165,92,Portugal,5,3,2,0,0,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,0,0,1.75,51,51,0,0,0,-1,-1,-1,17
Alaeddine Yahia,39,370306800,1981/09/25,Ligue 1,2016/2017,Defender,Caen,2550,1356,1194,Tunisia,31,16,15,1,0,1,0,0,0,0,0,9,5,4,44,27,17,7,0,0.04,0,0.04,0,0.08,2550,1.55,58,82,364,0,0.25,221,344,154,7
Alassane Pléa,28,731721600,1993/03/10,Ligue 1,2016/2017,Forward,Nice,1850,860,990,France,25,13,12,11,5,6,2,2,0,1,1,11,6,5,19,7,12,1,0,0.63,0.1,0.54,0.52,0.55,168,0.92,97,74,1850,925,0.05,17,145,-1,2
Alban Lafont,22,917049600,1999/01/23,Ligue 1,2016/2017,Goalkeeper,Toulouse,3240,1530,1710,France,36,17,19,0,0,0,0,0,0,0,0,10,4,6,39,17,22,5,0,0,0,0,0,0,0,1.08,83,90,648,0,0.14,403,403,70,26
Albert Rafetraniaina,24,842223600,1996/09/08,Ligue 1,2016/2017,Midfielder,Nice,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Aldo Kalulu Kyatengwa,25,822182400,1996/01/21,Ligue 1,2016/2017,Forward,Rennes,496,247,249,France,14,8,6,1,1,0,1,0,1,0,0,4,2,2,8,5,3,1,0,0.36,0.18,0.18,0.36,0,496,1.45,62,35,496,496,0.18,104,69,-1,10
Alexander Djiku,26,776386800,1994/08/08,Ligue 1,2016/2017,Defender,Bastia,1849,943,906,France,23,12,11,1,1,0,0,0,0,0,0,5,4,1,26,5,21,4,2,0.05,0,0.05,0.1,0,1849,1.27,71,80,308,0,0.29,209,352,111,8
Alexander Kačaniklić,29,682038000,1991/08/12,Ligue 1,2016/2017,Midfielder,Nantes,697,486,211,Sweden,17,10,7,0,0,0,2,0,2,0,0,3,3,0,8,6,2,2,0,0.26,0.26,0,0,0,0,1.03,87,41,349,349,0.26,264,31,-1,14
Alexander Toft Søderlund,33,554943600,1987/08/02,Ligue 1,2016/2017,Forward,Saint-Étienne,825,562,263,Norway,17,10,7,1,0,1,1,1,0,0,0,7,5,2,7,4,3,2,0,0.22,0.11,0.11,0,0.34,825,0.76,118,49,413,825,0.22,139,132,-1,15
Alexandre Lacazette,29,675385200,1991/05/27,Ligue 1,2016/2017,Forward,Olympique Lyonnais,2411,1240,1171,France,30,15,15,28,13,15,3,2,1,10,2,9,5,4,33,17,16,3,0,1.16,0.11,1.05,0.94,1.15,86,1.23,73,80,804,804,0.11,4,130,-1,1
Alexandre Lavenant,26,796003200,1995/03/24,Ligue 1,2016/2017,Defender,Lorient,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Alexandre Letellier,30,660873600,1990/12/11,Ligue 1,2016/2017,Goalkeeper,Angers SCO,540,360,180,France,6,4,2,0,0,0,0,0,0,0,0,1,1,0,9,5,4,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,440,440,144,29
Alexandre Llovet,23,880502400,1997/11/26,Ligue 1,2016/2017,Forward,Montpellier,16,9,7,France,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.63,5.63,0,0,0,0,0,0,8,0,16,0,-1,-1,-1,23
Alexandre Menay,24,836521200,1996/07/04,Ligue 1,2016/2017,Goalkeeper,Nancy,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
