full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Abdelaziz Barrada,31,614214000,1989/06/18,Ligue 1,2015/2016,Midfielder,Olympique Marseille,1458,914,544,Morocco,24,14,10,1,1,0,6,2,4,0,1,7,3,4,16,11,5,7,2,0.43,0.37,0.06,0.1,0,1458,0.99,91,61,162,243,0.56,218,8,-1,9
Abdelhamid El Kaoutari,31,637632000,1990/03/17,Ligue 1,2015/2016,Defender,Reims,644,284,360,Morocco,8,4,4,0,0,0,0,0,0,0,0,1,0,1,10,3,7,0,0,0,0,0,0,0,0,1.4,64,81,0,0,0,302,260,133,20
Abdoul Camara,31,635472000,1990/02/20,Ligue 1,2015/2016,Forward,Angers SCO,1460,870,590,Guinea,17,10,7,2,0,2,0,0,0,0,1,10,7,3,9,4,5,4,0,0.12,0,0.12,0,0.31,730,0.55,162,86,365,0,0.25,159,442,-1,8
Abdoulaye Diallo,28,701910000,1992/03/29,Ligue 1,2015/2016,Goalkeeper,Rennes,630,270,360,Senegal,7,3,4,0,0,0,0,0,0,0,0,1,0,1,9,6,3,0,0,0,0,0,0,0,0,1.29,70,90,0,0,0,326,321,108,17
Abdoulaye Doucouré,28,725846400,1993/01/01,Ligue 1,2015/2016,Midfielder,Rennes,943,450,493,France,16,8,8,2,0,2,2,1,1,0,0,4,1,3,13,9,4,1,0,0.38,0.19,0.19,0,0.37,472,1.24,73,59,943,472,0.1,108,70,-1,7
Abdoulaye Keita,27,757728000,1994/01/05,Ligue 1,2015/2016,Midfielder,Bastia,32,0,32,Mali,4,1,3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,26
Abdoulaye Sadio Diallo,30,662342400,1990/12/28,Ligue 1,2015/2016,Midfielder,Bastia,715,373,342,Guinea,15,7,8,2,1,1,2,2,0,0,0,6,4,2,7,3,4,2,0,0.5,0.25,0.25,0.24,0.26,358,0.88,102,48,358,358,0.25,74,33,-1,9
Abdoulaye Touré,27,762652800,1994/03/03,Ligue 1,2015/2016,Midfielder,Nantes,202,112,90,France,4,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.45,202,51,0,0,0,-1,-1,-1,22
Abdoulaye Traoré,33,569376000,1988/01/17,Ligue 1,2015/2016,Midfielder,Bordeaux,365,204,161,Mali,10,7,3,0,0,0,0,0,0,0,0,5,4,1,5,2,3,0,0,0,0,0,0,0,0,1.23,73,37,0,0,0,449,454,-1,29
Abdul Majeed Waris,29,685234800,1991/09/18,Ligue 1,2015/2016,Forward,Lorient,1655,935,720,Ghana,21,12,9,11,7,4,3,2,1,2,0,5,3,2,26,11,15,2,1,0.76,0.16,0.6,0.67,0.5,150,1.41,64,79,552,552,0.16,7,89,-1,2
